Mary,F,12784,325223,1893
Anna,F,5695,325223,1893
Ruth,F,3658,325223,1893
Margaret,F,3565,325223,1893
Elizabeth,F,3360,325223,1893
Helen,F,3249,325223,1893
Florence,F,3231,325223,1893
Ethel,F,3119,325223,1893
Emma,F,2968,325223,1893
Bertha,F,2623,325223,1893
Clara,F,2532,325223,1893
Minnie,F,2510,325223,1893
Alice,F,2434,325223,1893
Edna,F,2378,325223,1893
Bessie,F,2352,325223,1893
Grace,F,2308,325223,1893
Annie,F,2251,325223,1893
Ida,F,2247,325223,1893
Marie,F,2212,325223,1893
Lillian,F,2193,325223,1893
Mabel,F,2191,325223,1893
Hazel,F,2052,325223,1893
Rose,F,2012,325223,1893
Gertrude,F,1811,325223,1893
Martha,F,1805,325223,1893
Pearl,F,1796,325223,1893
Nellie,F,1770,325223,1893
Ella,F,1760,325223,1893
Myrtle,F,1759,325223,1893
Edith,F,1733,325223,1893
Laura,F,1683,325223,1893
Eva,F,1668,325223,1893
Sarah,F,1632,325223,1893
Frances,F,1622,325223,1893
Elsie,F,1586,325223,1893
Carrie,F,1451,325223,1893
Louise,F,1447,325223,1893
Agnes,F,1393,325223,1893
Esther,F,1382,325223,1893
Julia,F,1367,325223,1893
Lillie,F,1351,325223,1893
Catherine,F,1336,325223,1893
Hattie,F,1315,325223,1893
Cora,F,1308,325223,1893
Jennie,F,1273,325223,1893
Lena,F,1261,325223,1893
Mattie,F,1257,325223,1893
Jessie,F,1216,325223,1893
Maude,F,1202,325223,1893
Josephine,F,1178,325223,1893
Irene,F,1111,325223,1893
Blanche,F,1075,325223,1893
Mae,F,1071,325223,1893
Alma,F,1055,325223,1893
Ada,F,1051,325223,1893
Lucy,F,1036,325223,1893
Lula,F,1034,325223,1893
Gladys,F,1017,325223,1893
Mamie,F,1011,325223,1893
Mildred,F,1008,325223,1893
Fannie,F,1003,325223,1893
Katherine,F,963,325223,1893
Stella,F,926,325223,1893
Maggie,F,886,325223,1893
Dora,F,877,325223,1893
Viola,F,839,325223,1893
Nora,F,825,325223,1893
Dorothy,F,821,325223,1893
Ellen,F,798,325223,1893
Rosa,F,790,325223,1893
Ruby,F,769,325223,1893
Sadie,F,706,325223,1893
May,F,693,325223,1893
Effie,F,674,325223,1893
Nettie,F,668,325223,1893
Della,F,660,325223,1893
Willie,F,648,325223,1893
Susie,F,644,325223,1893
Marguerite,F,638,325223,1893
Beulah,F,622,325223,1893
Lydia,F,598,325223,1893
Olive,F,589,325223,1893
Lizzie,F,584,325223,1893
Daisy,F,573,325223,1893
Beatrice,F,564,325223,1893
Pauline,F,545,325223,1893
Georgia,F,541,325223,1893
Nancy,F,538,325223,1893
Flora,F,537,325223,1893
Kathryn,F,534,325223,1893
Vera,F,534,325223,1893
Lottie,F,532,325223,1893
Marion,F,532,325223,1893
Sallie,F,516,325223,1893
Emily,F,506,325223,1893
Katie,F,504,325223,1893
Virginia,F,498,325223,1893
Etta,F,486,325223,1893
Caroline,F,483,325223,1893
Charlotte,F,476,325223,1893
Theresa,F,469,325223,1893
Leona,F,463,325223,1893
Ollie,F,459,325223,1893
Evelyn,F,457,325223,1893
Harriet,F,428,325223,1893
Addie,F,416,325223,1893
Hilda,F,410,325223,1893
Henrietta,F,409,325223,1893
Anne,F,400,325223,1893
Ann,F,397,325223,1893
Eleanor,F,397,325223,1893
Nannie,F,392,325223,1893
Amanda,F,387,325223,1893
Amelia,F,385,325223,1893
Lola,F,385,325223,1893
Iva,F,384,325223,1893
Lucille,F,368,325223,1893
Mollie,F,367,325223,1893
Maud,F,366,325223,1893
Lela,F,358,325223,1893
Rebecca,F,358,325223,1893
Susan,F,356,325223,1893
Jane,F,354,325223,1893
Ora,F,350,325223,1893
Bernice,F,340,325223,1893
Estelle,F,335,325223,1893
Eula,F,332,325223,1893
Nina,F,330,325223,1893
Estella,F,329,325223,1893
Matilda,F,328,325223,1893
Inez,F,325,325223,1893
Kate,F,323,325223,1893
Loretta,F,323,325223,1893
Rachel,F,321,325223,1893
Eunice,F,310,325223,1893
Hannah,F,304,325223,1893
Lulu,F,304,325223,1893
Goldie,F,301,325223,1893
Betty,F,298,325223,1893
Flossie,F,296,325223,1893
Mable,F,294,325223,1893
Verna,F,292,325223,1893
Sara,F,290,325223,1893
Sylvia,F,286,325223,1893
Belle,F,284,325223,1893
Amy,F,281,325223,1893
Alta,F,274,325223,1893
Eliza,F,272,325223,1893
Ola,F,264,325223,1893
Olga,F,262,325223,1893
Augusta,F,260,325223,1893
Lois,F,260,325223,1893
