Emily,F,25151,3646918,1996
Jessica,F,24201,3646918,1996
Ashley,F,23679,3646918,1996
Sarah,F,21041,3646918,1996
Samantha,F,20552,3646918,1996
Taylor,F,19152,3646918,1996
Hannah,F,18596,3646918,1996
Alexis,F,16591,3646918,1996
Rachel,F,16118,3646918,1996
Elizabeth,F,16003,3646918,1996
Kayla,F,15269,3646918,1996
Megan,F,14769,3646918,1996
Amanda,F,13979,3646918,1996
Brittany,F,13796,3646918,1996
Madison,F,13410,3646918,1996
Lauren,F,12593,3646918,1996
Brianna,F,11925,3646918,1996
Victoria,F,11859,3646918,1996
Jennifer,F,11729,3646918,1996
Stephanie,F,11644,3646918,1996
Courtney,F,11343,3646918,1996
Nicole,F,11133,3646918,1996
Alyssa,F,11021,3646918,1996
Rebecca,F,10628,3646918,1996
Morgan,F,10294,3646918,1996
Alexandra,F,10024,3646918,1996
Amber,F,9771,3646918,1996
Jasmine,F,9708,3646918,1996
Danielle,F,9285,3646918,1996
Haley,F,9043,3646918,1996
Katherine,F,8876,3646918,1996
Abigail,F,8604,3646918,1996
Anna,F,8572,3646918,1996
Olivia,F,8124,3646918,1996
Shelby,F,7950,3646918,1996
Kelsey,F,7655,3646918,1996
Maria,F,7596,3646918,1996
Allison,F,7454,3646918,1996
Sydney,F,7260,3646918,1996
Kaitlyn,F,7240,3646918,1996
Kimberly,F,7175,3646918,1996
Melissa,F,7170,3646918,1996
Savannah,F,7000,3646918,1996
Mary,F,6966,3646918,1996
Brooke,F,6724,3646918,1996
Natalie,F,6692,3646918,1996
Michelle,F,6598,3646918,1996
Julia,F,6315,3646918,1996
Jordan,F,6298,3646918,1996
Sara,F,6288,3646918,1996
Erin,F,6255,3646918,1996
Tiffany,F,6158,3646918,1996
Emma,F,6146,3646918,1996
Gabrielle,F,5887,3646918,1996
Chelsea,F,5864,3646918,1996
Destiny,F,5856,3646918,1996
Christina,F,5804,3646918,1996
Sabrina,F,5774,3646918,1996
Marissa,F,5753,3646918,1996
Vanessa,F,5746,3646918,1996
Andrea,F,5671,3646918,1996
Sierra,F,5487,3646918,1996
Mariah,F,5446,3646918,1996
Katelyn,F,5421,3646918,1996
Paige,F,5342,3646918,1996
Laura,F,5227,3646918,1996
Madeline,F,4911,3646918,1996
Cheyenne,F,4865,3646918,1996
Jacqueline,F,4863,3646918,1996
Kristen,F,4851,3646918,1996
Heather,F,4758,3646918,1996
Briana,F,4735,3646918,1996
Kelly,F,4734,3646918,1996
Breanna,F,4700,3646918,1996
Mackenzie,F,4597,3646918,1996
Miranda,F,4568,3646918,1996
Alexandria,F,4562,3646918,1996
Caroline,F,4466,3646918,1996
Erica,F,4460,3646918,1996
Shannon,F,4337,3646918,1996
Katie,F,4328,3646918,1996
Monica,F,4326,3646918,1996
Jenna,F,4287,3646918,1996
Caitlin,F,4269,3646918,1996
Bailey,F,4191,3646918,1996
Lindsey,F,4112,3646918,1996
Kathryn,F,4102,3646918,1996
Amy,F,4067,3646918,1996
Cassandra,F,4017,3646918,1996
Angela,F,3864,3646918,1996
Alicia,F,3861,3646918,1996
Crystal,F,3786,3646918,1996
Hailey,F,3761,3646918,1996
Grace,F,3741,3646918,1996
Catherine,F,3739,3646918,1996
Jamie,F,3599,3646918,1996
Angelica,F,3404,3646918,1996
Leah,F,3327,3646918,1996
Molly,F,3311,3646918,1996
Alexa,F,3260,3646918,1996
Cynthia,F,3189,3646918,1996
Michaela,F,3176,3646918,1996
Kaitlin,F,3135,3646918,1996
Autumn,F,3110,3646918,1996
Margaret,F,3103,3646918,1996
Erika,F,3078,3646918,1996
Diana,F,2950,3646918,1996
Karina,F,2867,3646918,1996
Cassidy,F,2844,3646918,1996
Kaylee,F,2804,3646918,1996
Kylie,F,2798,3646918,1996
Chloe,F,2780,3646918,1996
