Mary,F,8012,216945,1883
Anna,F,3306,216945,1883
Emma,F,2367,216945,1883
Elizabeth,F,2255,216945,1883
Minnie,F,2035,216945,1883
Margaret,F,1881,216945,1883
Bertha,F,1681,216945,1883
Ida,F,1634,216945,1883
Annie,F,1589,216945,1883
Clara,F,1548,216945,1883
Alice,F,1488,216945,1883
Sarah,F,1359,216945,1883
Grace,F,1307,216945,1883
Florence,F,1298,216945,1883
Martha,F,1255,216945,1883
Ella,F,1251,216945,1883
Nellie,F,1246,216945,1883
Bessie,F,1241,216945,1883
Laura,F,1183,216945,1883
Ethel,F,1132,216945,1883
Carrie,F,1108,216945,1883
Maude,F,1096,216945,1883
Mabel,F,1086,216945,1883
Cora,F,1081,216945,1883
Gertrude,F,923,216945,1883
Lillian,F,907,216945,1883
Jennie,F,904,216945,1883
Hattie,F,895,216945,1883
Pearl,F,886,216945,1883
Mattie,F,883,216945,1883
Edith,F,881,216945,1883
Eva,F,879,216945,1883
Rose,F,877,216945,1883
Julia,F,875,216945,1883
Helen,F,862,216945,1883
Catherine,F,853,216945,1883
Myrtle,F,851,216945,1883
Louise,F,847,216945,1883
Lillie,F,837,216945,1883
Jessie,F,834,216945,1883
Edna,F,823,216945,1883
Lena,F,800,216945,1883
Lula,F,790,216945,1883
Ada,F,778,216945,1883
Frances,F,710,216945,1883
Josephine,F,697,216945,1883
Fannie,F,696,216945,1883
Lucy,F,663,216945,1883
Maggie,F,663,216945,1883
Daisy,F,659,216945,1883
Dora,F,640,216945,1883
Agnes,F,623,216945,1883
Marie,F,622,216945,1883
Blanche,F,610,216945,1883
Nora,F,589,216945,1883
Katherine,F,583,216945,1883
May,F,532,216945,1883
Mamie,F,531,216945,1883
Stella,F,529,216945,1883
Effie,F,507,216945,1883
Rosa,F,507,216945,1883
Ellen,F,500,216945,1883
Lizzie,F,496,216945,1883
Nettie,F,494,216945,1883
Elsie,F,479,216945,1883
Della,F,453,216945,1883
Susie,F,436,216945,1883
Maud,F,425,216945,1883
Sadie,F,425,216945,1883
Mae,F,423,216945,1883
Nancy,F,412,216945,1883
Sallie,F,409,216945,1883
Flora,F,387,216945,1883
Ruth,F,387,216945,1883
Lydia,F,378,216945,1883
Lottie,F,372,216945,1883
Addie,F,362,216945,1883
Katie,F,361,216945,1883
Alma,F,359,216945,1883
Etta,F,352,216945,1883
Emily,F,342,216945,1883
Harriet,F,341,216945,1883
Viola,F,331,216945,1883
Georgia,F,325,216945,1883
Susan,F,322,216945,1883
Caroline,F,321,216945,1883
Nannie,F,305,216945,1883
Lulu,F,302,216945,1883
Mollie,F,301,216945,1883
Kate,F,294,216945,1883
Olive,F,294,216945,1883
Charlotte,F,291,216945,1883
Kathryn,F,290,216945,1883
Amanda,F,287,216945,1883
Eliza,F,274,216945,1883
Willie,F,264,216945,1883
Amelia,F,262,216945,1883
Belle,F,262,216945,1883
Esther,F,260,216945,1883
Irene,F,260,216945,1883
Ollie,F,249,216945,1883
Jane,F,247,216945,1883
Rebecca,F,244,216945,1883
Theresa,F,241,216945,1883
Virginia,F,234,216945,1883
Estella,F,233,216945,1883
Beulah,F,217,216945,1883
Augusta,F,213,216945,1883
Ora,F,212,216945,1883
Amy,F,209,216945,1883
Hannah,F,209,216945,1883
Henrietta,F,203,216945,1883
Pauline,F,198,216945,1883
