Linda,F,99693,3602222,1947
Mary,F,71685,3602222,1947
Patricia,F,51278,3602222,1947
Barbara,F,48798,3602222,1947
Sandra,F,34779,3602222,1947
Carol,F,33540,3602222,1947
Nancy,F,32445,3602222,1947
Susan,F,31951,3602222,1947
Sharon,F,28534,3602222,1947
Donna,F,23519,3602222,1947
Kathleen,F,22095,3602222,1947
Judith,F,21997,3602222,1947
Karen,F,21648,3602222,1947
Judy,F,21036,3602222,1947
Carolyn,F,20740,3602222,1947
Margaret,F,20100,3602222,1947
Betty,F,18963,3602222,1947
Diane,F,17776,3602222,1947
Shirley,F,17647,3602222,1947
Joyce,F,15912,3602222,1947
Brenda,F,15830,3602222,1947
Janice,F,15409,3602222,1947
Janet,F,15236,3602222,1947
Cheryl,F,13890,3602222,1947
Elizabeth,F,13440,3602222,1947
Dorothy,F,12751,3602222,1947
Gloria,F,12627,3602222,1947
Pamela,F,12399,3602222,1947
Marilyn,F,11880,3602222,1947
Joan,F,11276,3602222,1947
Beverly,F,11205,3602222,1947
Martha,F,10653,3602222,1947
Cynthia,F,10531,3602222,1947
Virginia,F,10407,3602222,1947
Bonnie,F,10215,3602222,1947
Jane,F,9942,3602222,1947
Phyllis,F,9188,3602222,1947
Helen,F,8980,3602222,1947
Frances,F,8942,3602222,1947
Jean,F,8940,3602222,1947
Ann,F,8893,3602222,1947
Peggy,F,8877,3602222,1947
Connie,F,8645,3602222,1947
Ruth,F,8481,3602222,1947
Christine,F,8376,3602222,1947
Catherine,F,7889,3602222,1947
Alice,F,7848,3602222,1947
Diana,F,7621,3602222,1947
Gail,F,7241,3602222,1947
Elaine,F,7059,3602222,1947
Jo,F,6726,3602222,1947
Rebecca,F,6333,3602222,1947
Suzanne,F,6230,3602222,1947
Paula,F,6101,3602222,1947
Kathryn,F,6091,3602222,1947
Joanne,F,6063,3602222,1947
Marie,F,6057,3602222,1947
Doris,F,6029,3602222,1947
Jacqueline,F,6010,3602222,1947
Rita,F,5982,3602222,1947
Ellen,F,5856,3602222,1947
Deborah,F,5837,3602222,1947
Lois,F,5720,3602222,1947
Kathy,F,5697,3602222,1947
Rose,F,5655,3602222,1947
Wanda,F,5649,3602222,1947
Sherry,F,5578,3602222,1947
Charlotte,F,5386,3602222,1947
Sue,F,5306,3602222,1947
Sally,F,5264,3602222,1947
Darlene,F,5255,3602222,1947
Evelyn,F,5244,3602222,1947
Sheila,F,5096,3602222,1947
Laura,F,5051,3602222,1947
Lynn,F,4994,3602222,1947
Katherine,F,4885,3602222,1947
Lynda,F,4840,3602222,1947
Geraldine,F,4812,3602222,1947
Maria,F,4710,3602222,1947
Rosemary,F,4542,3602222,1947
Marcia,F,4472,3602222,1947
Norma,F,4425,3602222,1947
Dianne,F,4414,3602222,1947
Lorraine,F,4413,3602222,1947
Theresa,F,4390,3602222,1947
Jeanne,F,4364,3602222,1947
Patsy,F,4344,3602222,1947
Marsha,F,4339,3602222,1947
Joann,F,4276,3602222,1947
Roberta,F,4261,3602222,1947
Eileen,F,4251,3602222,1947
Anna,F,4238,3602222,1947
Sarah,F,4223,3602222,1947
Anita,F,4187,3602222,1947
Anne,F,4187,3602222,1947
Glenda,F,4156,3602222,1947
Sylvia,F,4099,3602222,1947
Maureen,F,4085,3602222,1947
Louise,F,4050,3602222,1947
Constance,F,3893,3602222,1947
Vicki,F,3870,3602222,1947
Carole,F,3825,3602222,1947
Annie,F,3758,3602222,1947
Kay,F,3520,3602222,1947
Charlene,F,3476,3602222,1947
Marjorie,F,3449,3602222,1947
Irene,F,3292,3602222,1947
Janis,F,3205,3602222,1947
Mildred,F,3117,3602222,1947
Juanita,F,3111,3602222,1947
Dolores,F,3071,3602222,1947
Ruby,F,3070,3602222,1947
Loretta,F,3000,3602222,1947
Marlene,F,2989,3602222,1947
Delores,F,2965,3602222,1947
Julia,F,2953,3602222,1947
Yvonne,F,2914,3602222,1947
Arlene,F,2907,3602222,1947
Cathy,F,2859,3602222,1947
June,F,2840,3602222,1947
Teresa,F,2810,3602222,1947
Claudia,F,2766,3602222,1947
Victoria,F,2739,3602222,1947
Julie,F,2735,3602222,1947
Jeanette,F,2602,3602222,1947
Andrea,F,2509,3602222,1947
Gayle,F,2485,3602222,1947
Vivian,F,2483,3602222,1947
Georgia,F,2475,3602222,1947
Gwendolyn,F,2450,3602222,1947
Edna,F,2418,3602222,1947
Leslie,F,2358,3602222,1947
Josephine,F,2350,3602222,1947
Paulette,F,2334,3602222,1947
Terry,F,2291,3602222,1947
Edith,F,2200,3602222,1947
Pauline,F,2178,3602222,1947
Sara,F,2173,3602222,1947
Margie,F,2169,3602222,1947
Annette,F,2144,3602222,1947
Emma,F,2142,3602222,1947
Penny,F,2101,3602222,1947
Lillian,F,2089,3602222,1947
Ethel,F,2084,3602222,1947
Jennifer,F,2010,3602222,1947
Audrey,F,2002,3602222,1947
Lucille,F,1998,3602222,1947
Michele,F,1984,3602222,1947
Lynne,F,1971,3602222,1947
Clara,F,1934,3602222,1947
Priscilla,F,1932,3602222,1947
Wilma,F,1911,3602222,1947
Thelma,F,1902,3602222,1947
Grace,F,1883,3602222,1947
Toni,F,1862,3602222,1947
Jill,F,1859,3602222,1947
Maryann,F,1858,3602222,1947
Eleanor,F,1853,3602222,1947
Florence,F,1850,3602222,1947
Marion,F,1847,3602222,1947
Janie,F,1844,3602222,1947
Esther,F,1841,3602222,1947
Sheryl,F,1835,3602222,1947
Pat,F,1823,3602222,1947
Gladys,F,1820,3602222,1947
Joy,F,1815,3602222,1947
Rosa,F,1800,3602222,1947
Eva,F,1784,3602222,1947
Vickie,F,1706,3602222,1947
Denise,F,1699,3602222,1947
Stephanie,F,1693,3602222,1947
Bernice,F,1689,3602222,1947
Willie,F,1684,3602222,1947
Jackie,F,1660,3602222,1947
Billie,F,1653,3602222,1947
Angela,F,1648,3602222,1947
Ella,F,1635,3602222,1947
Bobbie,F,1618,3602222,1947
Marian,F,1606,3602222,1947
Bertha,F,1602,3602222,1947
Maxine,F,1584,3602222,1947
Carla,F,1569,3602222,1947
Hazel,F,1559,3602222,1947
Valerie,F,1553,3602222,1947
Dianna,F,1540,3602222,1947
Regina,F,1491,3602222,1947
Emily,F,1470,3602222,1947
Beatrice,F,1465,3602222,1947
Bonita,F,1448,3602222,1947
Rachel,F,1447,3602222,1947
Lillie,F,1440,3602222,1947
Jacquelyn,F,1390,3602222,1947
Faye,F,1383,3602222,1947
Yolanda,F,1379,3602222,1947
Lana,F,1364,3602222,1947
Jan,F,1358,3602222,1947
Sandy,F,1354,3602222,1947
Veronica,F,1353,3602222,1947
Ida,F,1347,3602222,1947
Stella,F,1335,3602222,1947
Harriet,F,1324,3602222,1947
Lucy,F,1322,3602222,1947
Patty,F,1319,3602222,1947
Candace,F,1317,3602222,1947
Becky,F,1298,3602222,1947
Marianne,F,1292,3602222,1947
Christina,F,1285,3602222,1947
Dawn,F,1269,3602222,1947
Colleen,F,1267,3602222,1947
Deanna,F,1263,3602222,1947
Bernadette,F,1253,3602222,1947
Carmen,F,1237,3602222,1947
Vera,F,1218,3602222,1947
Rosie,F,1208,3602222,1947
Alma,F,1185,3602222,1947
Claire,F,1180,3602222,1947
Beth,F,1179,3602222,1947
Carrie,F,1170,3602222,1947
Jessie,F,1157,3602222,1947
Caroline,F,1150,3602222,1947
Rosemarie,F,1148,3602222,1947
Myra,F,1141,3602222,1947
Cindy,F,1133,3602222,1947
Mattie,F,1124,3602222,1947
Nora,F,1096,3602222,1947
Rosalie,F,1078,3602222,1947
Susie,F,1071,3602222,1947
Dixie,F,1063,3602222,1947
Minnie,F,1050,3602222,1947
Lydia,F,1049,3602222,1947
Dora,F,1041,3602222,1947
Francine,F,1040,3602222,1947
Bessie,F,1012,3602222,1947
Renee,F,1001,3602222,1947
Nina,F,999,3602222,1947
Johnnie,F,995,3602222,1947
Jeannette,F,994,3602222,1947
Antoinette,F,992,3602222,1947
Deloris,F,990,3602222,1947
Trudy,F,975,3602222,1947
Wendy,F,974,3602222,1947
Cecilia,F,973,3602222,1947
Madeline,F,972,3602222,1947
Elsie,F,954,3602222,1947
Robin,F,936,3602222,1947
Geneva,F,925,3602222,1947
Sharyn,F,919,3602222,1947
Michelle,F,914,3602222,1947
Cecelia,F,890,3602222,1947
Nellie,F,876,3602222,1947
Ramona,F,868,3602222,1947
Iris,F,865,3602222,1947
Mae,F,859,3602222,1947
Lee,F,857,3602222,1947
Olivia,F,857,3602222,1947
Doreen,F,853,3602222,1947
Irma,F,853,3602222,1947
Marguerite,F,853,3602222,1947
Cora,F,848,3602222,1947
Velma,F,848,3602222,1947
Betsy,F,847,3602222,1947
Hilda,F,843,3602222,1947
Agnes,F,839,3602222,1947
Naomi,F,839,3602222,1947
Ernestine,F,837,3602222,1947
Vicky,F,824,3602222,1947
Dale,F,817,3602222,1947
Leona,F,815,3602222,1947
Viola,F,814,3602222,1947
Saundra,F,813,3602222,1947
Gale,F,796,3602222,1947
Penelope,F,796,3602222,1947
Laurie,F,789,3602222,1947
Terri,F,780,3602222,1947
Hattie,F,779,3602222,1947
Verna,F,777,3602222,1947
Laurel,F,775,3602222,1947
Alberta,F,771,3602222,1947
Melody,F,759,3602222,1947
Sharron,F,757,3602222,1947
Miriam,F,756,3602222,1947
Alicia,F,747,3602222,1947
Shelia,F,744,3602222,1947
Bette,F,739,3602222,1947
Bettye,F,738,3602222,1947
Della,F,732,3602222,1947
Cheri,F,731,3602222,1947
Jennie,F,731,3602222,1947
Jeannie,F,727,3602222,1947
Marcella,F,720,3602222,1947
Kristine,F,718,3602222,1947
Dana,F,716,3602222,1947
Pearl,F,713,3602222,1947
Lola,F,710,3602222,1947
Holly,F,708,3602222,1947
Lena,F,706,3602222,1947
Eunice,F,705,3602222,1947
Gertrude,F,702,3602222,1947
Melinda,F,696,3602222,1947
Susanne,F,693,3602222,1947
Lula,F,688,3602222,1947
Ginger,F,684,3602222,1947
Debra,F,679,3602222,1947
Daisy,F,678,3602222,1947
Pam,F,667,3602222,1947
Patti,F,663,3602222,1947
Bettie,F,649,3602222,1947
Myrna,F,646,3602222,1947
Sondra,F,631,3602222,1947
Violet,F,626,3602222,1947
Monica,F,615,3602222,1947
Glenna,F,613,3602222,1947
Erma,F,609,3602222,1947
Judi,F,607,3602222,1947
Sallie,F,605,3602222,1947
Laverne,F,603,3602222,1947
Rhonda,F,603,3602222,1947
Debbie,F,598,3602222,1947
Lucinda,F,596,3602222,1947
Myrtle,F,596,3602222,1947
Fannie,F,595,3602222,1947
Margo,F,595,3602222,1947
Katie,F,586,3602222,1947
Claudette,F,582,3602222,1947
Guadalupe,F,581,3602222,1947
Helene,F,581,3602222,1947
Eloise,F,580,3602222,1947
Amy,F,577,3602222,1947
Flora,F,577,3602222,1947
Lynette,F,574,3602222,1947
Noreen,F,574,3602222,1947
Gretchen,F,570,3602222,1947
Sherrie,F,569,3602222,1947
Cathleen,F,568,3602222,1947
Henrietta,F,566,3602222,1947
Mamie,F,563,3602222,1947
Jayne,F,559,3602222,1947
Diann,F,557,3602222,1947
Nadine,F,556,3602222,1947
Gay,F,542,3602222,1947
Tina,F,541,3602222,1947
Candice,F,540,3602222,1947
Amelia,F,538,3602222,1947
Kaye,F,538,3602222,1947
Jenny,F,533,3602222,1947
Darla,F,528,3602222,1947
Maggie,F,528,3602222,1947
Ada,F,524,3602222,1947
Melba,F,523,3602222,1947
Melanie,F,520,3602222,1947
Rosetta,F,518,3602222,1947
Candy,F,517,3602222,1947
Camille,F,514,3602222,1947
April,F,512,3602222,1947
Lou,F,510,3602222,1947
Gwen,F,509,3602222,1947
Joanna,F,509,3602222,1947
Frankie,F,507,3602222,1947
Karla,F,504,3602222,1947
Freda,F,501,3602222,1947
Adrienne,F,499,3602222,1947
Sonja,F,496,3602222,1947
Kathie,F,489,3602222,1947
Reba,F,488,3602222,1947
Rochelle,F,486,3602222,1947
Molly,F,484,3602222,1947
Olga,F,481,3602222,1947
Lorna,F,475,3602222,1947
Mable,F,471,3602222,1947
Jerry,F,469,3602222,1947
Nelda,F,468,3602222,1947
Earnestine,F,467,3602222,1947
Inez,F,461,3602222,1947
Faith,F,459,3602222,1947
Celia,F,457,3602222,1947
Rosalind,F,456,3602222,1947
Roseann,F,449,3602222,1947
Muriel,F,448,3602222,1947
Mona,F,446,3602222,1947
Polly,F,443,3602222,1947
Adele,F,435,3602222,1947
Natalie,F,434,3602222,1947
Cherie,F,433,3602222,1947
Estella,F,432,3602222,1947
Jessica,F,430,3602222,1947
Jeanie,F,424,3602222,1947
Jimmie,F,424,3602222,1947
Lisa,F,423,3602222,1947
Fay,F,420,3602222,1947
Lauren,F,419,3602222,1947
Marla,F,418,3602222,1947
Ruthie,F,414,3602222,1947
Ilene,F,413,3602222,1947
Janette,F,412,3602222,1947
Lenora,F,412,3602222,1947
Genevieve,F,411,3602222,1947
